Chat,Time,ID,Text
1026,116664828.9,Not,ahh
1026,116664833.2,Not,ok iknow how to get there
1026,116664879.3,Not,k around 3 or 4 is good?
1026,116664884.1,Edgwired,yup
1026,116664896.9,Not,i'll call you an hour before heading there'
1026,116664955.6,Edgwired,ok
1026,116664957.8,Edgwired,sounds good
1026,116664965.5,Not,k goodnight
1026,116664969.2,Not,":-,)"
1026,116664973,Edgwired,sleep well
1026,116664978.5,Not,you too
1027,121915903.8,Not,hey
1027,121915908.5,Edgwired,hi
1027,121915917.7,Not,do you even remember who I am?
1027,121915926.5,Edgwired,Myra
1027,121915934,Not,what happened last time?
1027,121915938.2,Not,when we were supposed to meet
1027,121915948,Edgwired,don't really remember'
1027,121915952.3,Edgwired,was a while ago right>
1027,121915959.2,Not,lol it was since the summer
1027,121915964.7,Not,i called you several times
1027,121915968.7,Not,you never pick up the phone
1027,121915982.4,Edgwired,my cell phone is more like voice mail
1027,121915998.2,Not,oh?
1027,121916009.5,Edgwired,yup
1027,121916033.7,Not,usually when a guy doesnt answer or call on the day that I'm supposed to meet up with him'
1027,121916040.9,Not,hehe I tend to think he's prob not interested'
1027,121916065,Edgwired,no idea really
1027,121916072.8,Edgwired,i get busy and forget shit
1027,121916086,Not,it's cool'
1027,121916116.8,Edgwired,so what's up?'
1027,121916133.6,Not,just chatting with friends
1027,121916136.5,Not,about to go watch tv
1027,121916137.8,Not,you?
1027,121916155.9,Edgwired,making a desktop background for my computer and thinking about going out
1027,121916166.2,Not,cool
1027,121916170.6,Not,how old are you again?
1027,121916173.3,Edgwired,25
1027,121916173.7,Not,i dont remember
1027,121916175.2,Not,oh
1027,121916251.9,Not,so are you still single?
1027,121916256.1,Edgwired,nope
1027,121916263.2,Edgwired,i'm seeing someone'
1027,121916267.5,Not,hehe that's cool'
1027,121916271.6,Edgwired,yeah
1027,121916272.9,Edgwired,i like it
1027,121916277.3,Not,":-,)"
1027,121916296.5,Edgwired,have you been looking?
1027,121916299.8,Not,lol
1027,121916301.8,Not,not really
1027,121916307.7,Not,i'm not ready for a serious relationship yet'
1027,121916324.4,Edgwired,gotcha
1027,121916339.4,Not,but when that time comes
1027,121916342.8,Not,it'll be good'
1027,121916344,Not,I hope
1027,121916351,Edgwired,i'm sure'
1027,121916357,Edgwired,if you know that you're not ready'
1027,121916361.4,Edgwired,you'll know when you will be'
1027,121916364,Not,hehe
1027,121916365,Not,yeah
1028,100630862.1,Not,don't book anything to Key West anytime soon',
1028,100630873.1,Edgwired,no?,
1028,100630900.4,Not,might be getting out of here pretty soon. BOB boat has failed and I thin they're going to move it to St Thomes',
1028,100630912.4,Edgwired,shit,
1028,100630956.9,Edgwired,going to St. Thomas?,
1028,100630984.5,Not,dont think so. they'll ask,);
1028,100631001.3,Edgwired,you feel that strongly about it?,
1028,100631057.1,Not,they're dishonest and bad business people I think',
1028,100631067.6,Edgwired,they fucked you over?,
1028,100631072.5,Not,going to find something else to do here.,
1028,100631088.9,Edgwired,so you are going to try to stay?,
1028,100631109.9,Not,might get on a snorkeling boat down here that goes out a lot. would be steady money and a lot of fun I think,
1028,100631120.8,Edgwired,i hope that works out for you,
1028,100631131.2,Not,"Stacey (,old boss,) is up at John Deere today so I told him to see if they had any work up there",
1028,100631146.2,Edgwired,i hear you,
1028,100631157.4,Not,and I met the Captain Morgan pirate and got a Jaegermeister shirt last night,
1028,100631163.4,Edgwired,HA,
1028,100631169.7,Edgwired,so at least there's that',
1028,100631177.7,Edgwired,How is Kristina doing?,
1028,100631243.8,Not,really well. she has a friend staying with us for a week or so.,
1028,100631259.9,Not,fine with me because she filled the fridge yesterday,
1028,100631261.7,Edgwired,Patrick's coming soon?',
1028,100631288.4,Not,Patrick is flying tomorrow. haven't heard from him in a week or so,);
1028,100631316.6,Edgwired,i talked to him last week,
1028,100631323,Edgwired,you all should have fun this week,
1028,100631394.1,Edgwired,If you could stay in Key West you would?,
1028,100631400.9,Edgwired,"I mean, you like it there enough to stay?",
1028,100631404.6,Not,spring break down here is retarded. i spent all sorts of imaginery money last night,
1028,100631408.6,Edgwired,HA,
1028,100631412.3,Edgwired,yeah,
1028,100631414.1,Edgwired,you like it there,
1028,100631426.9,Not,short term yes. long term no,
1028,100631456.2,Not,i guess that's why the Deere thing has appeal. could be a ''real'' job for the future',
1028,100631470.3,Edgwired,"yeah, but Noah, which do you like doing more?",
1028,100631479.7,Edgwired,i'm pretty sure diving,);
1028,100631488.8,Edgwired,"that seems like the more ""real"" job to me",
1028,100631572.9,Not,just need some stability. who knows?,
1028,100631584,Edgwired,i hear that,
1028,100631599.9,Edgwired,i'm interviewing with Patrick''s company next week',
1028,100631607.3,Edgwired,just to make sure i have something to do for the next year,
1028,100631693.3,Not,awesome,
1028,100631714.6,Not,Patrick has enjoyed it I suppose,
1028,100631724.1,Edgwired,"Yeah, he's not the only one i know of'",
1028,100631831.9,Edgwired,well,
1028,100631836.9,Edgwired,keep me updated on what happens,
1028,100631844.5,Edgwired,i think maria is going to drag my ass one way or the other,
1028,100631874.7,Edgwired,"she had a little breakdown yesterday, and i had to promise that I would go with her on vacation",
1028,100631893.3,Not,where ya gonna go?,
1028,100631903.9,Edgwired,Key West i think
1028,100631913,Edgwired,i'd much prefer it if you all were there'
1028,100631914,Edgwired,but
1028,100631919.5,Edgwired,it's cool if you end up back in TN'
1028,100631929.6,Edgwired,i'll probably catch up with you there before I leave for Japan anyway'
1028,100631959.5,Not,I'll be in touch. think it''s shower time.'
1028,100631963,Edgwired,ok
1028,100631964.3,Not,laters buddy
1028,100631965.2,Edgwired,laters
1029,100980796.6,Edgwired,Noah
1029,100980811.5,Not,going to Japan any time soon?
1029,100980819.9,Edgwired,interview is on Thursday
1029,100980825.8,Edgwired,how are you doing>?
1029,100980850.8,Not,ok I suppose. just bumming around doing some laundry
1029,100980868.7,Edgwired,did the week get any better?
1029,100980930.5,Not,"no. they are done with the boat. they were going to run the rest of the month, but they've canceled all that. probably going to do some work at a dive shop down here this week'"
1029,100980970.6,Edgwired,"yeah, it sounds like BOB is done for. The dive shop sounds good."
1029,100980983.5,Not,hope so. been havin fun with Patrick and his girlfriend
1029,100980993,Edgwired,oh yeah? they're still in town?'
1029,100981020.1,Not,they leave tomorrow
1029,100981036.9,Edgwired,i think i'm buying a ticket to LA this week'
1029,100981048.8,Edgwired,just for a visit
1029,100981068.4,Not,always good to getaway somewhere
1029,100981099.6,Edgwired,"yeah, i've never been.'"
1029,100981146,Edgwired,ok
1029,100981151.6,Edgwired,i'm gonna go put together some lesson plans'
1029,100981157.9,Edgwired,just seeing what's up'
1029,100981165.3,Edgwired,i'll catch up with you later'
1030,100981364.1,Edgwired,you too
1031,100981352.6,Not,sorry. had to grab the laundry. have a good one
1032,101269263.8,Edgwired,Hi Noah
1032,101269275.4,Not,happy st patricks day
1032,101269279.8,Edgwired,and to you
1032,101269286,Edgwired,you're going out?'
1032,101269310.9,Not,coming in. long day on the boat and a few beers afterwards. full day tomorrow
1032,101269318,Edgwired,diving boat?
1032,101269386.6,Not,yup. tips are great on a dive boat vs the bob boat
1032,101269393.4,Edgwired,noah!
1032,101269394.5,Edgwired,yay!
1032,101269400.6,Not,have two trips tomorrow
1032,101269406.8,Edgwired,is this a regular thing?
1032,101269423,Not,"Kristina is teaching 5 resort courses at $50 a piece. could be a reguler thing, we'll see'"
1032,101269456.6,Edgwired,yo
1032,101269459.4,Edgwired,i'm glad to hear that'
1032,101269465,Edgwired,turns out i'm not going to buy a ticket to LA'
1032,101269470.7,Edgwired,Maria wasn't allowed to take off work'
1032,101269480.2,Edgwired,but i'm going to Boston tomorrow to live it up'
1032,101269497.4,Not,nice. might be better in the long run. should have been in boston tonight
1032,101269507.1,Edgwired,dude
1032,101269507.9,Not,green beer fills the streets
1032,101269511.2,Edgwired,i didn't go on purpose'
1032,101269524.7,Edgwired,but it snowed too
1032,101269568.6,Edgwired,i've got that interview on Friday'
1032,101269572.8,Edgwired,trying to stay sober until then
1032,101269576.3,Edgwired,we'll see how well that goes'
1032,101269581.7,Not,Japanese Tone
1032,101269585.3,Edgwired,yeah
1032,101269588.1,Edgwired,ahhh-so
1032,101269604.6,Not,domo arigato mr roboto. they'll love it'
1032,101269619.7,Not,time to eat. i'll talk to you later'
1032,101269622,Edgwired,ok
1032,101269622.9,Edgwired,laters
1032,101269631.4,Not,buy
1033,103916225,Edgwired,Hi Noah
1033,103916243.1,Not,what's up?'
1033,103916249.6,Edgwired,i've been out for days'
1033,103916251.1,Edgwired,i smeel
1033,103916257.8,Edgwired,and i feel great
1033,103916260.5,Edgwired,what's up with you?'
1033,103916261.4,Not,enjoying the weekend? out partying?
1033,103916266.2,Edgwired,yes
1033,103916270.1,Not,got the day off. might go back to sleep in a few
1033,103916273,Edgwired,the whole 9 yards
1033,103916275,Edgwired,oh yeah?
1033,103916279.9,Edgwired,how is it going?
1033,103916319.6,Not,going alright. having fun and being poor
1033,103916336.1,Edgwired,Haha
1033,103916340.7,Edgwired,as long as it's fun'
1033,103916343.2,Edgwired,!
1033,103916369.2,Not,pretty much. looking for other things to do as well. found a nice looking job in ATL that I applied for
1033,103916377.2,Edgwired,oh yeah?
1033,103916380.1,Not,at Emory so my buddy Scott is going to put in for me
1033,103916385.7,Edgwired,oh sweet
1033,103916386.4,Edgwired,dude3
1033,103916391.1,Edgwired,working for the university is choice
1033,103916441.5,Edgwired,dude
1033,103916444.9,Not,it would be ncie to have something steady with benfits
1033,103916449.9,Edgwired,i'm going back to Oak Town in the first week next month'
1033,103916467,Not,http://emory.hr.emory.edu/careers.nsf/6139b1110a2550a585256d9900002f24/3ed411e07a8cf6c485256e150053e6ee?OpenDocument
1033,103916476.1,Not,i will most likely not be in OR
1033,103916489.8,Edgwired,ha
1033,103916498.8,Edgwired,i'm going to take a motorcycle class'
1033,103916561.1,Not,nice/ I would love to learn to ride the right way. I'd kill myself trying to learn on my own'
1033,103916582.6,Edgwired,heh
1033,103916583.7,Edgwired,yo
1033,103916593.4,Edgwired,it's a pellisippi'
1033,103916599.9,Edgwired,i'm expecting the full course meal'
1033,103916602.9,Edgwired,i want a helmet
1033,103916605.7,Edgwired,and training wheels
1033,103916650.6,Not,I've seen some pretty nice looking Trikes down here'
1033,103916691,Edgwired,al and i are trying to recruit mcbroom to drive us down to your end of the world
1033,103916720.1,Not,hmmm... sounds like one hell of a road trip. come on down
1033,103916732,Edgwired,i'ts def on the list'
1033,103916739.8,Edgwired,i got my tax return today!
1033,103916741.9,Edgwired,:D
1033,103916741.9,Not,need an iron ass to come down on a bike
1033,103916744.2,Not,free money
1033,103916746.3,Edgwired,HAHA
1033,103916748.9,Edgwired,i know
1033,103916749.7,Edgwired,!
1033,103916755.6,Edgwired,but i'm not buying that crotch rocket shit'
1033,103916759.2,Edgwired,i'm getting a Hawg'
1033,103916777,Not,you already missed bike week down here,
1033,103916816.1,Edgwired,how is Christina doing?,
1033,103916869.5,Not,good. she out on the boat right now with some students. makng me some money hopefully,
1033,103916897.4,Edgwired,haha,
1033,103916917.9,Edgwired,i'll come stay with you and pay rent in beer,);
1033,103916960.5,Not,pretty standard. always nice ot have guests cuase they usually buy some food for the fridge,
1033,103916971.5,Edgwired,haha,
1033,103916973.7,Edgwired,you got it chief,
1033,103917054.3,Not,"anyway, time for nap. have a good weekend. go clean yourself up",
1033,103917058.4,Edgwired,LOL,
1033,103917059.9,Edgwired,ok Noah,
1033,103917061,Edgwired,take care,
1033,103917065.2,Not,you too,
1034,106703596.4,Not,"BAGHDAD?Spokesmen for Halliburton International announced Monday that employee Thomas Hamill will not be paid for the three weeks he failed to fulfill his truck-driving duties while being held at gunpoint by Iraqi captors. ""While we share your joy in regaining your freedom, we are forced to withhold your wages for the period of April 9 to May 2,"" read the official corporate reprimand, which reached Hamill in Germany as doctors treated his bullet wound. ""A disciplinary slip noting your failure to report to work has been added to your employee file."" Halliburton has not yet disclosed the amount Hamill is being charged for structural damage to the company truck he was shot in.",
1034,106703617.3,Edgwired,awesome,
1034,106703628.6,Edgwired,good god,
1034,106703680.7,Not,from the onion. pretty good fake news thouhg
1034,106703692.7,Edgwired,jeezus
1034,106703696.8,Edgwired,i thought that was real
1034,106703700,Edgwired,i was about to forward it
1034,106703705.3,Not,I wanted to print it up and send it out
1034,106703734.6,Edgwired,it SOUNDS real
1034,106703740.3,Edgwired,nutz
1034,106703747.3,Not,no shit
1034,106703778.3,Not,might as well forward it on as real...
1034,106703797.9,Edgwired,haha
1034,106703812.4,Not,have a good one. time for softball
1034,106703822.9,Edgwired,k chief
1034,106703824.7,Edgwired,enjoy
1035,107143913.5,Not,random stupidity from Picnic Key over the weekend http://www.noahspitzer.net/pub_052404/index.html
1035,107143938.4,Edgwired,ppl you work with
1035,107143939,Edgwired,?
1035,107143960.7,Not,yeah. good day off
1035,107143972.9,Edgwired,looks ideal
1035,107144085.4,Edgwired,i guess nobody shaves in key west
1035,107144094.6,Not,"yeah, I'm a bum'"
1035,107144098.2,Edgwired,haha
1035,107144100.7,Edgwired,a happy bum tho
1035,107144115.2,Not,maybe tomorrow morning...
1035,107144124.6,Edgwired,"nah, why ruin a good thing"
1035,107144128.9,Edgwired,shaving is a pain in the ass
1035,107144141.2,Edgwired,as are showers and alarm clocks
1035,107144159.4,Not,no kidding. I shower enough in the water I guess
1035,107144171.2,Edgwired,"dude, were i in the ocean every day, you could forget about it"
1035,107144212.5,Not,we're still broke as shit down here. looking for possible places to relocate to.'
1035,107144231.2,Edgwired,anything promising?
1035,107144266.7,Not,Kristina has a bunch of friends with connection out in Arizona. be a fun place to get away to
1035,107144283,Edgwired,"haha, where do ppl who live in key west go on vacation"
1035,107144285.3,Edgwired,yo
1035,107144289.7,Edgwired,if you leave before i come
1035,107144294.9,Edgwired,i'm going to kick myself in the teetch'
1035,107144297.4,Edgwired,teeth
1035,107144328.7,Not,"well, I think we'll make rent for June at least'"
1035,107144339,Edgwired,you need help with that?
1035,107144378.2,Not,"not yet. convenient credit card checks :,)"
1035,107144395.9,Edgwired,"oh my, well, you know that you can always ask"
1035,107144398.7,Edgwired,haha
1035,107144403.5,Edgwired,we'll sell kidneys'
1035,107144406.8,Edgwired,in peru
1035,107144448.1,Edgwired,what are you up to this month?
1035,107144453.6,Edgwired,you busy?
1035,107144473.9,Not,not too busy. Birthday Wednesday so we're going to find some trouble Saturday I think'
1035,107144481,Edgwired,oh hey hey
1035,107144494.9,Not,gettin old
1035,107144499.5,Edgwired,right!
1035,107144502.7,Edgwired,feel it yet?
1035,107144533.7,Not,joints just aren't the same... ha'
1035,107144537.9,Edgwired,HEH
1035,107144539.4,Edgwired,i know it
1035,107144585.1,Not,I'm off to bed. probably take a glass of warm milk and honey to keep the rickets away'
1035,107144595.5,Not,take care
1035,107144615.6,Edgwired,k chief
1035,107144617.6,Edgwired,sleep well
1036,107658353.8,Not,good quick laugh before bed http://www.noahspitzer.net/bushpoot.jpg
1036,107658382,Edgwired,god
1036,107658382.6,Not,I am currently away from the computer.
1037,116439636.2,Edgwired,Noah
1037,116439643,Not,what up tone?
1037,116439647.3,Edgwired,not much homie
1037,116439649.3,Edgwired,how are you doin
1037,116439668.1,Not,getting ready to evacuate. heading up to Ft. Lauderdale
1037,116439672.5,Edgwired,no shit
1037,116439680.6,Edgwired,who are you staying with?
1037,116439699,Not,http://www.nhc.noaa.gov/ftp/graphics/AT09/refresh/AL0904W5%2BGIF/091818W5.gif
1037,116439708.1,Not,have a friend Greg up there. has a nice apartment
1037,116439736.7,Edgwired,ha
1037,116439741.7,Edgwired,right the fuck over Key West
1037,116439753.3,Edgwired,is everybody headed out?
1037,116439776.3,Not,mandatory non-resident evacuation today. probably full evacuation tomorrow
1037,116439787.6,Edgwired,no SHIT
1037,116439795.7,Edgwired,"well, call us if you need anything"
1037,116439800.8,Not,we're getting out of here before the traffic gets bad. had to wait 15 minutes for gas this morning.''
1037,116439805.9,Edgwired,meh
1037,116439808.1,Not,will do. we have water and food for a few
1037,116439810.6,Edgwired,good idea
1037,116439817.3,Edgwired,good deal
1037,116439819.8,Edgwired,i'm at work'
1037,116439826.4,Edgwired,what's your damn number anyway'
1037,116439836.1,Not,"nice, I need a new job. we're leaving Key West at the end of the month for Tennessee'"
1037,116439838.8,Not,865-406-1287
1037,116439868.9,Edgwired,let me know when you get back in town
1037,116439876.3,Edgwired,i may be back for thanksgiving
1037,116439882.5,Edgwired,but hopefully you'll be out by then?'
1037,116439924.5,Not,probably going to stay in Tennessee for a while. like to get an apt in Ktown
1037,116439936,Edgwired,oh yeah?
1037,116439948,Edgwired,you want to get a job at the beer company?
1037,116439976.7,Not,hmmm.... perhaps
1037,116439991.1,Edgwired,let me know and i'll see if bob can forward you their openings'
1037,116440007.2,Not,I'm interested in anything at this point. never hurts to look'
1037,116440018.5,Edgwired,i've got to call him anyway'
1037,116440021.3,Edgwired,i'll put it on a sticky'
1037,116440076.1,Not,thanks. we'll have internet in Lauderdale as long as we have power.'
1037,116440097.7,Edgwired,man i hope florida makes it.
1037,116440102.4,Edgwired,place is gonna sink
1037,116440152,Not,yeah. Probably oughta get a gun and some ammo. Never run out of supplies when you are the best armed
1037,116440164.7,Edgwired,heh
1037,116440204.3,Not,can't heklp the gas shortage http://www.keysnews.com/bp51178.jpg'
1037,116440213.8,Edgwired,oh man
1037,116440218.4,Edgwired,tell me that wasn't full'
1037,116440237.1,Not,paper doesn't say'
1037,116440252.2,Not,I heard it was. the lady at the Circle K said it was their fuel
1037,116440258.3,Edgwired,dammit
1037,116440266.9,Edgwired,how the hell did it end up in the f-ing water
1037,116440293.1,Not,that's why we need to get out of here soon. damn accident can fuck up traffic for hours'
1037,116440334.8,Edgwired,take the ferry?
1037,116440420.8,Not,hmm... too much shit to throw in the car
1037,116440432.2,Edgwired,"dude, you ought to just keep on going"
1037,116440438.4,Edgwired,pack your shit up
1037,116440442.5,Edgwired,and get out of dodge
1037,116440453.8,Edgwired,lose the ballast
1037,116440456.6,Edgwired,travel light
1037,116440460.5,Not,yup. I'll talk to you later. need to go tie up the boat'
1037,116440460.9,Edgwired,burn it all
1037,116440462.9,Edgwired,ok
1037,116440463.8,Edgwired,laters
1037,116440466.3,Not,toodles
1038,117076777.1,Edgwired,Noah
1038,117076786.5,Not,word up
1038,117076793.8,Edgwired,how are you Noah
1038,117076813.8,Not,doing all right. the old War of the Worlds is on AMC. fun movie
1038,117076828.8,Edgwired,i should go rent it
1038,117076838.6,Edgwired,steven spielberg wants to remake it
1038,117076841.5,Not,McBroom and his girlfriend are coming down on Saturday for 5 days. should be a nice last hurrah before we head back to TN
1038,117076849.5,Edgwired,oh yay
1038,117076853.2,Not,some British guy just remade it and Spielburg is doing it as well,
1038,117076854.5,Edgwired,take pictures,
1038,117076865.3,Edgwired,i like his gf,
1038,117076873.2,Edgwired,not that it matters muchh,
1038,117076899.7,Edgwired,so you're back in the keys?',
1038,117076899.8,Not,haven't met her yet... will take lots of pics of course',
1038,117076908.6,Not,it's also a mini Harley week down here this weekend :,);
1038,117076914.4,Edgwired,OO,
1038,117076917,Edgwired,take pictures!@,
1038,117076949.5,Edgwired,i'm sorry i didn''t make it down while you are there',
1038,117076953.5,Not,and how are you doing these days?,
1038,117076953.7,Edgwired,won't be the same without you',
1038,117076957.1,Edgwired,decent,
1038,117076963.4,Edgwired,i'm going to flip my job soon i hope',
1038,117076977.1,Edgwired,i really like living in the city again,
1038,117076989.2,Not,how did the gambling program end up working out? guess you didn't make the first billion but....',
1038,117076995.9,Edgwired,ha
1038,117077001.1,Edgwired,i have shares
1038,117077005.5,Edgwired,let them deal with it
1038,117077012.7,Edgwired,"last i heard they got 100,000 for a friend"
1038,117077016,Edgwired,that's when i left'
1038,117077020.8,Edgwired,from
1038,117077021.1,Not,keep your piece of the pie
1038,117077024.6,Edgwired,yeah
1038,117077030.8,Edgwired,the options were written pretty shady tho
1038,117077042.5,Edgwired,"""we can buy them back at any time at any price we choose"""
1038,117077048.1,Edgwired,w/e
1038,117077068,Not,"my latest idea.... a sort of buddy list, but with geographical locations of all of the people you ever knew. if you were traveling or relocating, you could know where people are"
1038,117077082.3,Edgwired,good idea
1038,117077089,Edgwired,i always try to tell people
1038,117077111.5,Not,need a zip code and contact number and then you could formulate a map
1038,117077129.6,Not,I was up in Ft. Lauderdale and I hung out with a Club Med friend that I didn't know was there.'
1038,117077147,Edgwired,just ran into them?
1038,117077159.3,Not,heard from a friend of a friend when we evacuated up that way
1038,117077177.5,Not,just think about it. I';ll try and have more ideas soon'
1038,117077185,Edgwired,heh
1038,117077199.5,Edgwired,i definitely know how to run a small business now
1038,117077200.8,Edgwired,i'm like'
1038,117077207.5,Edgwired,"""why am i doing this for someone else?"""
1038,117077211.7,Not,http://www.cdi.org/Issues/NukeAccidents/accidents.htm fun nuclear links
1038,117077233.3,Not,I think I want to become and oceanographer or meteorologist or something
1038,117077289.2,Edgwired,you'd be a great marine biologist'
1038,117077323.5,Edgwired,http://balldroppings.com/
1038,117077340.2,Not,hmm.... balldroppings. shoulld I click this?
1038,117077343.6,Edgwired,heh
1038,117077344.5,Edgwired,yes
1038,117077412.6,Not,http://www.noahspitzer.net/bushpoot.jpg
1038,117077416.4,Not,I'll check it out'
1038,117077442.4,Edgwired,HEH
1038,117077447.8,Edgwired,what a rube
1038,117077450.9,Not,"fake, but good"
1038,117077459.8,Edgwired,"oh, damn"
1038,117077470.7,Not,the AP doesn't usually use fart'
1038,117077471.1,Edgwired,i bought it
1038,117077475.1,Edgwired,queef?
1038,117077518.5,Not,download the top demo from this page. lots of fun http://meqon.com/downloadarea/downloadarea.php
1038,117077540.9,Not,basic physics of lots of computer games. plus you can break stuff
1038,117077564.3,Not,the 1.4 meg one
1038,117077570.2,Edgwired,got to open windows
1038,117077575.4,Not,I'm going for a smoke. what''s your phone number?'
1038,117077592.7,Edgwired,2155461642
1039,119638380.8,Edgwired,Bacon!
1039,119638402.3,Not,I went to Shoneys for breakfast. I feel fat
1039,119638417,Edgwired,mmmmmmm
1039,119638420.4,Edgwired,breakfast bar
1039,119638479.3,Not,great shit. what are you up to today?
1039,119638513.5,Edgwired,bought Splinter Cell and a headset to play these fools online
1039,119638523.5,Edgwired,what's you with you kids?'
1039,119638558.7,Not,sitting at the house. moving into an apt next week. I spent all week at ORNL working in HR moving papers. they want me to stay on for a while so that's goiod'
1039,119638599.1,Edgwired,hey!
1039,119638606.7,Edgwired,gubmnt job
1039,119638615.8,Edgwired,i need a damn job
1039,119638625.1,Edgwired,bitches keep calling me back for interviews
1039,119638626.9,Edgwired,and i'm like'
1039,119638630.8,Edgwired,Man!
1039,119638634.2,Edgwired,I want a JOB
1039,119638683.7,Not,they pay 15.66 an hour too. gotta get that money
1039,119638718.3,Edgwired,jeebus
1039,119638722.8,Edgwired,that's more than i''ve made in years'
1039,119638736.1,Edgwired,so you're in the system?'
1039,119638773.1,Not,"yeah, through a temp service, but the woman I was working for likes me and thinks that I would fit in there well. who knows"
1039,119638780.4,Not,need to pay off some credit cards so this helps
1039,119638804.2,Edgwired,good deal!
1039,119638936.7,Not,really hoping someone in the apt bulding has an open wireless connection
1039,119638942.2,Edgwired,LOL
1039,119638949.4,Edgwired,what happened to the old lady's house?'
1039,119638968.5,Not,it smells old
1039,119638974.9,Not,packrat woman
1039,119639017.2,Edgwired,oy
1039,119639404.5,Edgwired,fatty mcfatty
1039,119639409.7,Edgwired,bacon is good
1039,119639415.6,Edgwired,how is christina'
1039,119639422.9,Not,rented Super Size me the other day. pretty damn interesting
1039,119639448.4,Not,she's good. Stacy hired her at Advanced Management so she''s employed and he''s a great boss'
1039,119639449.9,Edgwired,we've got a copy floating around the house'
1039,119639455.9,Edgwired,dig it
1039,119639464.7,Edgwired,haven't seen it yet'
1040,122252634,Not,http://www.noahspitzer.net/dog/buddy.jpg
1040,122252656,Edgwired,is that ginger?
1040,122252667.4,Not,got a new dog last week
1040,122252673.6,Not,must be a damn clone
1040,122252682.5,Edgwired,a puppy?
1040,122252689.5,Not,year old
1040,122252697.5,Edgwired,yours or your parents/
1040,122252713.1,Not,mine
1040,122252718.6,Edgwired,Neat!
1040,122252735.4,Edgwired,what's he like?'
1040,122252781.1,Not,very smart so far.
1040,122252795.4,Not,friendly and all that. not sure why he was at the pound
1040,122252842,Edgwired,did you plan it?
1040,122252856.3,Not,been looking for about a month
1040,122252903.6,Edgwired,why did you pick him?
1040,122252943,Not,didn't hurt he looked like Ginger. good size for the apt'
1040,122252954.4,Edgwired,yeah
1040,122252962,Edgwired,where is your apartment?
1040,122252984.7,Not,Rolling Hills in OR. Garden Apts
1040,122253014,Edgwired,Rolling Hills? Where's that at?'
1040,122253028.4,Not,Illinois and the Turnpike
1040,122253035.2,Edgwired,ah
1040,122253048.2,Edgwired,you have furniture and shiza?
1040,122253069.8,Not,been here 3 weeks. looks really nice
1040,122253090.1,Edgwired,good deal
1040,122253122.4,Edgwired,can't wait to meet him'
1040,122253154.9,Not,you around here any time soon?
1040,122253168.6,Edgwired,eh
1040,122253176,Edgwired,thanksgiving showed up too soon
1040,122253185.7,Edgwired,not this year
1040,122253189.6,Edgwired,as far as i know
1040,122253249.7,Not,cool. did a quick to Jersey over the weekend. friend of Kristina's was getting married. long fuckin drive'
1040,122253256,Edgwired,ha
1040,122253257.4,Edgwired,that it is
1040,122253262.4,Edgwired,this weekend was crazy
1040,122253269.7,Edgwired,sorry i missed you
1040,122253301.2,Edgwired,i want you to meet Andy
1040,122253341.1,Not,who knows. probab;y be back up that way sometime soon.
1040,122253349.6,Not,who's this Andy'
1040,122253362.5,Edgwired,my recently acquired boyfriend
1040,122253376.6,Edgwired,he's agreeable'
1040,122253378.3,Not,cool. how recent
1040,122253384.4,Edgwired,one week
1040,122253385.9,Edgwired,LOL
1040,122253388.1,Not,agreeeable
1040,122253395.1,Edgwired,yeah
1040,122253476.7,Edgwired,as in
1040,122253480.2,Edgwired,really hot
1040,122253484.6,Edgwired,really really smart
1040,122253487.5,Edgwired,and fucking funny
1040,122253490.9,Edgwired,as hell
1040,122253491.3,Not,easy on the eyes?
1040,122253502.7,Edgwired,you think i'd have anything less?'
1040,122253509.4,Edgwired,jeffrey took pictures
1040,122253513.1,Edgwired,i'll dig one up'
1040,122253518.4,Edgwired,when he sends them
1040,122253587.9,Not,"gotta run for now, time to eat"
1040,122253590.7,Edgwired,ok
1040,122253594.4,Edgwired,tell Kristina I says hey
1041,124761563.3,Not,in Oak Ridge fr any reason on Dec 23?
1041,124761574.7,Edgwired,mom's flying up here'
1041,124761577.1,Edgwired,what's goin on?'
1041,124761587.3,Not,havin a party
1041,124761592.2,Edgwired,dammit
1041,124761599,Edgwired,who's in town?'
1041,124761630.6,Not,"mcbroom, kelly, ashworth. a lot of people are still around here of course"
1041,124761636.6,Edgwired,dammit
1041,124761658.5,Not,just have to get down here some other time. I'm not going anywhere'
1041,124761677.5,Edgwired,definitely
1042,134012034.9,Edgwired,Showdog Moms and Dads
1042,134012037.2,Edgwired,is nuts
1042,134012050,Not,what is this that is so nuts?
1042,134012066.3,Edgwired,this show on Bravo aout the handlers for showdogs
1042,134012074.4,Not,nuts is a 6:30am flight to Vegas tomorrow...
1042,134012079.2,Edgwired,no shit
1042,134012084.8,Not,excellent. found bravo
1042,134012086.8,Edgwired,who's getting hitched?'
1042,134012091.3,Not,Bachelor party
1042,134012099.3,Edgwired,frat brother?
1042,134012124.2,Not,"yeah, 12 of us staying at NEw York New York.... never been out there before"
1042,134012136.3,Edgwired,stay away from the slots
1042,134012137.8,Edgwired,ha
1042,134012140.6,Edgwired,go for the tables
1042,134012141.5,Edgwired,and
1042,134012146.5,Edgwired,there's all kinds of titty bars'
1042,134012148,Edgwired,i bet
1042,134012148.9,Edgwired,and
1042,134012151.4,Edgwired,churches
